country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name
Slovenia,2021-02-05,97984.0,54812.0,43172.0,2706.0,4.71,2.64,2.08,1302.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
Slovenia,2021-02-06,98584.0,54840.0,43744.0,2777.0,4.74,2.64,2.1,1336.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
Slovenia,2021-02-07,98584.0,54840.0,43744.0,2777.0,4.74,2.64,2.1,1336.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
Slovenia,2021-02-08,98984.0,55240.0,43744.0,2827.0,4.76,2.66,2.1,1360.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
Slovenia,2021-02-09,99103.0,55328.0,43775.0,2685.0,4.77,2.66,2.11,1292.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
Slovenia,2021-02-10,102257.0,57790.0,44467.0,2461.0,4.92,2.78,2.14,1184.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
Slovenia,2021-02-11,109992.0,64095.0,45897.0,2516.0,5.29,3.08,2.21,1210.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
Slovenia,2021-02-12,117837.0,70335.0,47502.0,2836.0,5.67,3.38,2.28,1364.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
Slovenia,2021-02-13,118675.0,71011.0,47664.0,2870.0,5.71,3.42,2.29,1381.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
Slovenia,2021-02-14,118690.0,71025.0,47665.0,2872.0,5.71,3.42,2.29,1381.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
Spain,2021-01-04,82834.0,82834.0,,,0.18,0.18,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-05,139339.0,139339.0,,56505.0,0.3,0.3,,1209.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-06,,,,45248.0,,,,968.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-07,207323.0,207323.0,,41496.0,0.44,0.44,,888.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-08,277976.0,277976.0,,48786.0,0.59,0.59,,1043.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-09,,,,47569.0,,,,1017.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-10,,,,46759.0,,,,1000.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-11,406091.0,406091.0,,46180.0,0.87,0.87,,988.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-12,488122.0,488122.0,,49826.0,1.04,1.04,,1066.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-13,581638.0,581638.0,,58330.0,1.24,1.24,,1248.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-14,676186.0,676186.0,,66980.0,1.45,1.45,,1433.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-15,768950.0,768950.0,,70139.0,1.64,1.64,,1500.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-16,,,,70181.0,,,,1501.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-17,,,,70223.0,,,,1502.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-18,897942.0,895627.0,2315.0,70264.0,1.92,1.92,0.0,1503.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-19,966097.0,956756.0,9341.0,68282.0,2.07,2.05,0.02,1460.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-20,1025937.0,1010295.0,15642.0,63471.0,2.19,2.16,0.03,1358.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-21,1103301.0,1054245.0,49056.0,61016.0,2.36,2.25,0.1,1305.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-22,1165825.0,1097369.0,68456.0,56696.0,2.49,2.35,0.15,1213.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-23,,,,55680.0,,,,1191.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-24,1237593.0,1148895.0,88698.0,54664.0,2.65,2.46,0.19,1169.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-25,1291216.0,1167519.0,123697.0,56182.0,2.76,2.5,0.26,1202.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-26,1356461.0,1183395.0,173066.0,55766.0,2.9,2.53,0.37,1193.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-27,1395618.0,1202859.0,192759.0,52812.0,2.98,2.57,0.41,1130.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-28,1474189.0,1222323.0,251866.0,52984.0,3.15,2.61,0.54,1133.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-29,,,,50484.0,,,,1080.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-30,,,,51790.0,,,,1108.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-01-31,1609261.0,1251369.0,357892.0,53095.0,3.44,2.68,0.77,1136.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-02-01,1673054.0,1254535.0,418519.0,54548.0,3.58,2.68,0.9,1167.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-02-02,1764778.0,1265800.0,498978.0,58331.0,3.77,2.71,1.07,1248.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-02-03,1865342.0,1279220.0,586122.0,67103.0,3.99,2.74,1.25,1435.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-02-04,1988160.0,1305251.0,682909.0,73424.0,4.25,2.79,1.46,1570.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-02-05,,,,72558.0,,,,1552.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-02-06,,,,71691.0,,,,1533.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-02-07,2105033.0,1318626.0,786407.0,70825.0,4.5,2.82,1.68,1515.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-02-08,2167241.0,1328459.0,838782.0,70598.0,4.64,2.84,1.79,1510.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-02-09,2233249.0,1343566.0,889683.0,66924.0,4.78,2.87,1.9,1431.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-02-10,2320507.0,1377229.0,943278.0,65024.0,4.96,2.95,2.02,1391.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-02-11,2423045.0,1422560.0,1000485.0,62126.0,5.18,3.04,2.14,1329.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-02-12,,,,63159.0,,,,1351.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-02-13,,,,64192.0,,,,1373.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Spain,2021-02-14,2561608.0,1491517.0,1070091.0,65225.0,5.48,3.19,2.29,1395.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Sri Lanka,2021-01-28,0.0,,,,0.0,,,,Oxford/AstraZeneca,Ministry of Health
Sri Lanka,2021-01-29,5286.0,,,5286.0,0.02,,,247.0,Oxford/AstraZeneca,Ministry of Health
Sri Lanka,2021-01-30,37825.0,,,18912.0,0.18,,,883.0,Oxford/AstraZeneca,Ministry of Health
Sri Lanka,2021-01-31,59154.0,,,19718.0,0.28,,,921.0,Oxford/AstraZeneca,Ministry of Health
Sri Lanka,2021-02-01,95550.0,,,23888.0,0.45,,,1116.0,Oxford/AstraZeneca,Ministry of Health
Sri Lanka,2021-02-02,118767.0,,,23753.0,0.55,,,1109.0,Oxford/AstraZeneca,Ministry of Health
Sri Lanka,2021-02-03,139914.0,,,23319.0,0.65,,,1089.0,Oxford/AstraZeneca,Ministry of Health
Sri Lanka,2021-02-04,146327.0,,,20904.0,0.68,,,976.0,Oxford/AstraZeneca,Ministry of Health
Sri Lanka,2021-02-05,156310.0,,,21575.0,0.73,,,1008.0,Oxford/AstraZeneca,Ministry of Health
Sri Lanka,2021-02-06,160148.0,,,17475.0,0.75,,,816.0,Oxford/AstraZeneca,Ministry of Health
Sri Lanka,2021-02-07,161773.0,,,14660.0,0.76,,,685.0,Oxford/AstraZeneca,Ministry of Health
Sri Lanka,2021-02-08,167762.0,,,10316.0,0.78,,,482.0,Oxford/AstraZeneca,Ministry of Health
Sri Lanka,2021-02-09,174193.0,,,7918.0,0.81,,,370.0,Oxford/AstraZeneca,Ministry of Health
Sri Lanka,2021-02-10,176725.0,,,5259.0,0.83,,,246.0,Oxford/AstraZeneca,Ministry of Health
Sri Lanka,2021-02-11,178087.0,,,4537.0,0.83,,,212.0,Oxford/AstraZeneca,Ministry of Health
Sri Lanka,2021-02-12,179197.0,,,3270.0,0.84,,,153.0,Oxford/AstraZeneca,Ministry of Health
Sri Lanka,2021-02-13,186654.0,,,3787.0,0.87,,,177.0,Oxford/AstraZeneca,Ministry of Health
Sri Lanka,2021-02-14,189349.0,,,3939.0,0.88,,,184.0,Oxford/AstraZeneca,Ministry of Health
Sweden,2020-12-27,1885.0,1885.0,,,0.02,0.02,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2020-12-28,,,,1756.0,,,,174.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2020-12-29,,,,1756.0,,,,174.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2020-12-30,,,,1756.0,,,,174.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2020-12-31,,,,1756.0,,,,174.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-01,,,,1756.0,,,,174.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-02,,,,1756.0,,,,174.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-03,14176.0,14159.0,17.0,1756.0,0.14,0.14,0.0,174.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-04,,,,2181.0,,,,216.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-05,,,,2605.0,,,,258.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-06,,,,3030.0,,,,300.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-07,,,,3455.0,,,,342.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-08,,,,3879.0,,,,384.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-09,,,,4304.0,,,,426.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-10,47277.0,47223.0,54.0,4729.0,0.47,0.47,0.0,468.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-11,,,,5509.0,,,,545.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-12,,,,6289.0,,,,623.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-13,,,,7070.0,,,,700.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-14,,,,7850.0,,,,777.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-15,,,,8630.0,,,,855.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-16,,,,9410.0,,,,932.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-17,118612.0,118490.0,122.0,10191.0,1.17,1.17,0.0,1009.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-18,,,,10953.0,,,,1085.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-19,,,,11714.0,,,,1160.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-20,,,,12476.0,,,,1235.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-21,,,,13238.0,,,,1311.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-22,,,,14000.0,,,,1386.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-23,,,,14761.0,,,,1462.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-24,227275.0,217738.0,9537.0,15523.0,2.25,2.16,0.09,1537.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-25,,,,15003.0,,,,1486.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-26,,,,14483.0,,,,1434.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-27,,,,13962.0,,,,1382.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-28,,,,13442.0,,,,1331.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-29,,,,12921.0,,,,1279.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-30,,,,12401.0,,,,1228.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-01-31,310439.0,278114.0,32325.0,11881.0,3.07,2.75,0.32,1176.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-02-01,,,,11139.0,,,,1103.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-02-02,,,,10397.0,,,,1029.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-02-03,,,,9655.0,,,,956.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-02-04,,,,8913.0,,,,883.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-02-05,343872.0,286853.0,57019.0,8171.0,3.4,2.84,0.56,809.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-02-06,,,,7932.0,,,,785.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-02-07,,,,7694.0,,,,762.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-02-08,,,,8198.0,,,,812.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-02-09,384725.0,308622.0,76103.0,8702.0,3.81,3.06,0.75,862.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-02-10,402571.0,316765.0,85806.0,10296.0,3.99,3.14,0.85,1019.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-02-11,432896.0,331389.0,101507.0,13673.0,4.29,3.28,1.01,1354.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Sweden,2021-02-12,457862.0,341656.0,116206.0,16284.0,4.53,3.38,1.15,1612.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden
Switzerland,2020-12-23,0.0,,,,0.0,,,,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2020-12-24,,,,3000.0,,,,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2020-12-25,,,,3000.0,,,,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2020-12-26,,,,3000.0,,,,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2020-12-27,,,,3000.0,,,,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2020-12-28,,,,3000.0,,,,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2020-12-29,,,,3000.0,,,,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2020-12-30,,,,3000.0,,,,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2020-12-31,,,,3000.0,,,,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-01,,,,3000.0,,,,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-02,,,,3000.0,,,,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-03,,,,3000.0,,,,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-04,,,,3000.0,,,,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-05,,,,3000.0,,,,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-06,,,,3000.0,,,,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-07,,,,3000.0,,,,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-08,,,,3000.0,,,,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-09,,,,3000.0,,,,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-10,,,,3000.0,,,,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-11,,,,3000.0,,,,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-12,,,,3000.0,,,,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-13,,,,3000.0,,,,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-14,66000.0,,,3000.0,0.76,,,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-15,,,,3829.0,,,,442.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-16,,,,4657.0,,,,538.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-17,,,,5486.0,,,,634.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-18,,,,6314.0,,,,730.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-19,110000.0,,,7143.0,1.27,,,825.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-20,,,,10984.0,,,,1269.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-21,169783.0,,,14826.0,1.96,,,1713.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-22,,,,14883.0,,,,1720.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-23,,,,14939.0,,,,1726.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-24,197368.0,,,14995.0,2.28,,,1733.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-25,,,,15587.0,,,,1801.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-26,,,,16179.0,,,,1869.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-27,,,,13758.0,,,,1590.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-28,,,,11336.0,,,,1310.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-29,262081.0,,,11872.0,3.03,,,1372.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-30,,,,14341.0,,,,1657.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-01-31,315033.0,,,16809.0,3.64,,,1942.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-02-01,,,,17495.0,,,,2021.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-02-02,,,,18180.0,,,,2101.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-02-03,368252.0,,,18865.0,4.25,,,2180.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-02-04,,,,18610.0,,,,2150.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-02-05,,,,18354.0,,,,2121.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-02-06,,,,16165.0,,,,1868.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-02-07,412865.0,,,13976.0,4.77,,,1615.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-02-08,,,,14706.0,,,,1699.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-02-09,,,,15435.0,,,,1783.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,2021-02-10,481405.0,,,16165.0,5.56,,,1868.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Turkey,2021-01-13,0.0,,,,0.0,,,,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-01-14,279452.0,,,279452.0,0.33,,,3313.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-01-15,616652.0,,,308326.0,0.73,,,3656.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-01-16,676903.0,,,225634.0,0.8,,,2675.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-01-17,706451.0,,,176613.0,0.84,,,2094.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-01-18,832412.0,,,166482.0,0.99,,,1974.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-01-19,950635.0,,,158439.0,1.13,,,1879.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-01-20,1052493.0,,,150356.0,1.25,,,1783.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-01-21,1120258.0,,,120115.0,1.33,,,1424.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-01-22,1202212.0,,,83651.0,1.43,,,992.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-01-23,1226883.0,,,78569.0,1.45,,,932.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-01-24,1244653.0,,,76886.0,1.48,,,912.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-01-25,1302753.0,,,67192.0,1.54,,,797.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-01-26,1410273.0,,,65663.0,1.67,,,779.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-01-27,1522580.0,,,67155.0,1.81,,,796.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-01-28,1697575.0,,,82474.0,2.01,,,978.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-01-29,1928351.0,,,103734.0,2.29,,,1230.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-01-30,1960860.0,,,104854.0,2.32,,,1243.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-01-31,1986237.0,,,105941.0,2.36,,,1256.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-02-01,2136299.0,,,119078.0,2.53,,,1412.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-02-02,2229233.0,,,116994.0,2.64,,,1387.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-02-03,2343280.0,,,117243.0,2.78,,,1390.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-02-04,2500806.0,,,114747.0,2.97,,,1361.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-02-05,2559802.0,,,90207.0,3.04,,,1070.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-02-06,2601717.0,,,91551.0,3.08,,,1086.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-02-07,2610496.0,,,89180.0,3.1,,,1057.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-02-08,2664203.0,,,75415.0,3.16,,,894.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-02-09,2732709.0,,,71925.0,3.24,,,853.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-02-10,2795116.0,,,64548.0,3.31,,,765.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-02-11,2846125.0,,,49331.0,3.37,,,585.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-02-12,3404354.0,3067822.0,336532.0,120650.0,4.04,3.64,0.4,1431.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-02-13,3709896.0,3253005.0,456891.0,158311.0,4.4,3.86,0.54,1877.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-02-14,3825101.0,3336164.0,488937.0,173515.0,4.54,3.96,0.58,2057.0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,2021-02-15,4182027.0,3608148.0,573879.0,216832.0,4.96,4.28,0.68,2571.0,Sinovac,COVID-19 Vaccine Information Platform
Turks and Caicos Islands,2021-01-10,0.0,0.0,,,0.0,0.0,,,Pfizer/BioNTech,Ministry of Health
Turks and Caicos Islands,2021-01-11,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health
